"argument_id","frame_id","frame","topic_id","topic","premise","stance","conclusion","conclusion_hash","premise_hash"
"2327","383","costs","240","Cancellation of developing world debt","This section could use an argument. See the  getting started tutorial","Con","getting started tutorial","aee62739977300edcd57fe36e9773a8f","e2b9e09deaa19061b888e90f76a7f019"
"3859","383","costs","389","Death penalty","It doesn't matter what it costs. The taking of a human life is something far too important to be influenced either way by costs. Similarly, it has been said that the death penalty diverts resources from services for victims. Whether or not the state has the death penalty, victims of violent crime can and should be given appropriate services to cope with their loss.","Pro","Costs of capital punishment are irrelevant to justice","057051b5395c68f5dc613880c415a56d","c4eea457e4c9d5ee1033d802e519ac5d"
"5887","383","costs","641","Gays in the US military","Even if it is true that DADT costs the military some money in terms of recruitment and retention, this may be offset and justified by the gains in military efficacy, particularly in regards to upholding unit cohesion. These military and war-fighting benefits clearly justify the relatively small monetary cost of don't ask don't tell.","Con","Costs of DADT are justified to uphold military efficacy.","6755552c00472a50a9e34268476103ae","5f8af563999ee50df51e13b02dc873f3"
"11013","383","costs","1210","Public health insurance option","JUST IMAGINE: ""Fireworks Night"" at the Phillies' game brought to you by . . . Medicare. Would you wonder why the federal government was spending beacoup bucks on pyrotechnics and a huge sign saying ""Choose . . . the Public Option""? [...] Yet the fireworks shows at Citizens Bank Park last Thursday and Friday were brought to the sellout crowds by Independence Blue Cross. When the lights were dimmed to better view the display, one huge sign stayed lit: 'Choose Blue.' [...] Blue Cross and other major health-care insurers are among the most vocal opponents of a robust ""public option"" in the health-care reform legislation being negotiated in Congress; they say it won't work because government is congenitally wasteful. But it's a cinch that government-run health insurance wouldn't spend money on fireworks or advertising.","Pro","Public insurance would not waste money on advertising","1caa53060adbecad27c136a7c5ec13cb","58994e14064ddd9bf95b5012170e525a"
"11022","383","costs","1210","Public health insurance option","Who covers the rest? Government passes the bill for the outstanding balance to providers and families not covered by government programs. This cost-shifting amounts to a forced subsidy. Families pay about $1,800 more a year for someone else's health care as a result, according to a recent study by Milliman Inc. It's also why many doctors limit how many Medicare patients they take: They can afford only so much charity care.","Con","Public insurance option will increase taxes, drag-down economy","ac0f4456414cba803d3e2cb72dfafbc0","ea3dbe9bbaaf15ada55bb5e73443eac5"
"3657","383","costs","376","Crime cameras","Councilwoman Stacy Head said the city has spent $7,500 per camera this year for maintenance and upgrades to each of the 240 cameras, while it costs only $6,240 to buy and install a new camera. The $1.6 million proposed for maintenance and restoration in 2009 is more than it would cost to buy all new cameras.","Con","Maintaining crime cameras costs too much.","e208b25a46b1beca21ac879bf3079d5e","93081df005f1f11240e9d19159fd5b01"
"3858","383","costs","389","Death penalty","I have heard the death penalty is too costly, that life without parole is cheaper. That is not true, once long-term prison costs of $25,000 a year are added up.","Pro","Executions are no more costly than life in prison","65882711ee3c5d30a445c1480b9dd070","3ba13a4e2d723ca219fddf8c2b1433ae"
"11016","383","costs","1210","Public health insurance option","A public insurance option will guarantee universal coverage, and will ensure that people receive good preventive care, instead of waiting to see if they can ride out their health issues on their own. This saves money in long-term health care costs. And, by ensuring that individuals do not fall ill or victim to being uninsured, a public insurance option will ensure that individuals stay economically productive.","Pro","Greater prevention and health through public insurance saves money.","3d32ee9f64f8bdd82b6dcdadeccfd4f7","e651521cdf19a0629f1b66c95f376440"
"11024","383","costs","1210","Public health insurance option","As people gravitate to 'free' or heavily subsidized care, the inevitably explosive costs will be covered in part with increased outlays to keep premiums artificially low or even offer extra benefits. Lacking such taxpayer cash, private insurance rates will escalate.","Con","Public insurance may force private insurance rate increase","6bfc5eaa572715a6bddf04e5ee6d03b8","12559b47d2a2d99f653364beaba6724d"
"13020","383","costs","1694","United Nations Standing Army","especially if it were to include purchase of air and sea transport to reach theatres of operation, added to the high costs of permanent establishment and training, and equipping the force for every possible type of terrain. At present the UN can draw upon different kind of troops for different kinds of missions from whatever member states feel best equipped to deal with a particular situation.","Con","The cost of such an army would be very high,","45e7ed6afcc24cefbd239887bdf62833","00c255fa60df3c9bd818b5707bea0c3b"
"3659","383","costs","376","Crime cameras","It is a waste of police resources for officers to spend significant amounts of time watching surveillance cameras for signs of criminal activity. Their time would be better spent patrolling the streets.","Con","Police should not waste time watching crime cameras","6e8ce4093d679a72979a37aafb54d470","70ebe873820b1c0c23944a377835dc3a"
"13992","383","costs","1804","Withdrawing from Iraq","Economic costs. The Iraq War has cost U.S. taxpayers a staggering $526 billion so far15 in direct costs, and roughly $1.3 trillion to the economy so far. That’s $16,500 for each U.S. family of four, or roughly $3 billion for each Congressional district in the country. The full economic cost of the war is estimated to be $3 trillion. As the U.S. economy spirals into recession, the economic impact of the war is both a clear contributor and a factor crippling our ability to respond.","Pro","War in Iraq is a cause of US economic recession","54bc53988cd57d235e0f9e6529c17f35","c8439488dad558bc462629486dfb54a2"
"3660","383","costs","376","Crime cameras","Crime in Cirencester town centre is going unmonitored because there is no one to watch the CCTV full-time. Cotswold District Council has failed to replace the contract to monitor the cameras in the town. Police community support officers have had to be drafted in to fill the breach on Thursdays, Fridays and Saturdays. But at all other times the cameras have been on automatic, with police reviewing tapes after an incident.","Con","Crime cameras often have no one watching due to limited resources.","b637b3af43281378c9569e98d7095b66","872c444508039b4d071c8fea49f0890d"
"6249","383","costs","656","Geoengineering","Manipulating the weather might have odd effects, and letting sulfur into the air would cause acid rain which would hurt the forests, animals, and people alike, all which have major and real economic costs.","Con","The effects of geoengineering would be expensive.","9211c453c4f4b6ae19567dee6a62d8dc","128100d5d28fb2342aae77178fada3bc"
"11011","383","costs","1210","Public health insurance option","the critics say] the public plan starts off with an unfair advantage because it's likely to have lower administrative costs. That may be true -- Medicare's administrative costs per enrollee are a small fraction of typical private insurance costs -- but here again, why exactly is this unfair? Isn't one of the goals of healthcare cost containment to lower administrative costs? If the public option pushes private plans to trim their bureaucracies and become more efficient, that's fine.","Pro","Public insurance option has lower administrative costs","6fcc401322df64e8574422897bc230fb","f7326e3cc3cd6d5b1003eea2d311f760"
"13993","383","costs","1804","Withdrawing from Iraq","An associated press/ipsos poll revealed a majority of Americans to be convinced that the most reasonable ""stimulus"" for the U.S. economy would be withdrawal from Iraq. A total of 68 percent of those polled believed such a move would help the economy.","Pro","Withdrawing from Iraq would provide a needed stimulus to the US economy.","bb3d30efeaf650a942a22289ad89e43c","1a93ec89db46f890981ad4a48e4ff235"
"11019","383","costs","1210","Public health insurance option","The American Medical Association argued in June of 2009 letter to the Senate Finance Committee: ""If private insurers are pushed out of the market, the group said, 'the corresponding surge in public plan participation would likely lead to an explosion of costs that would need to be absorbed by taxpayers.'""","Con","Public insurance costs will grow as private insurance is pushed out","cd8663dd02b125c06ad4a4acafb9ec42","68691a4a1847cfa096b0ddbe714e3829"
"3656","383","costs","376","Crime cameras","Even by the standard of San Francisco’s pretty lousy records, SF’s crime cameras have a pretty lousy record. As SF Weekly has previously reported, they’ve cost nearly $1 million, led to only 1 arrest, and have provided police with virtually no useful information [...] But here’s the funny thing … by which I mean sad: other municipalities have had crime camera programs that work. We’ve previously reported about the success of Washington D.C.’s crime cameras, which reduced crime by 19 percent in areas covered by cameras and helped catch suspects.[...] How do they do it? [...] Simple: Like D.C., Rochester actually has real people watching the cameras. SF … for some reason … doesn’t."" [the issue, therefore, is not whether crime cameras are good or bad, but how to best build a strong crime camera program with practices that ensure crime cameras are being used effectively.","Pro","Crime cameras are cost-effective only when used properly","976c11d989b5e82fd4de33fe83279222","ea4012b2de45261dc3eb04ca91798488"
"11012","383","costs","1210","Public health insurance option","The ONLY reason there is consideration of continuing the failed, greedy, destructive corporate insurance system is because the few who get rich off of it are paying off politicians to keep things they way they are. [...] This is about providing what is best for the people, not about watching out for corporate interests and the profits that get funneled up to a few people at the top.","Pro","Public option cuts obscene profits of insurance establishment","bbb486b14ff8334d94aa18efe8fe2e1a","546523037c7f609bd49f7e603b3585fd"
"11021","383","costs","1210","Public health insurance option","The central problem with proposals to create a new government program, however, is not that government is less efficient than private insurers, but that government can hide its inefficiencies and draw consumers away from private insurance, despite offering an inferior product.","Con","Public insurance inefficiencies can be hidden by taxpayer-funding","1829c443003f0e93766d050aa7bdbbe6","d16d0990ee8f1a69db3f30c830565bad"
"3861","383","costs","389","Death penalty","Prisons in many countries are over-crowded and under-funded, and this problem is made worse by life sentences or delayed death sentences for murderers. Many of the costs of over-crowding of prisons are intangible, or they accrue to the prisoners themselves in jails and prisons who are unfairly harmed by the conditions.","Pro","Capital punishment relieves strains on over-populated prisons.","d69f84e4db4e24e6ceec08c52494316a","617f6b5cae4d0bf6781e1e925a374f0e"
"3862","383","costs","389","Death penalty","Even if the costs of an execution are greater due to the appeal processes, there is a symbolic difficulty with taxpayers paying to fully support the ongoing life of a murderer.","Pro","Why should taxpayers bear costs of supporting a murderer for a lifetime?","3fc4fff0d44cda26ea9e2bb775bd8bd1","dc88c635ea1c902eb909c95e633df50d"
"11018","383","costs","1210","Public health insurance option","the public option is far too expensive. The cost of Medicare -- the purest form of a government-run 'public choice' for seniors -- will start exceeding its payroll-tax 'trust fund' in 2017. The Obama administration estimates its health reforms will cost as much as $1.5 trillion over the next 10 years. It is no coincidence the Obama budget nearly triples the national debt over that same period. [...] Medicare and Medicaid cost much more than estimated when they were adopted. One reason is there's no competition for these government-run insurance programs. In the same way, Americans can expect a public option to cost far more than the Obama administration's rosy estimates.","Con","Expensive public insurance option would worsen national debt","e04ae3cdd0f3d71c87e6b95d09effe91","fc3af9eab37358839ca2cac67a5ea7e1"
"11020","383","costs","1210","Public health insurance option","Excess Use. Then there is the matter of managing patient care to improve outcomes and reduce costs. Medicare spends zero on this function.[31] Private plans spend around 5 percent in administrative costs to manage care (second surgical opinions, pre-certification for hospital stays, and the review of preferred provider outcomes, etc.) and often save around 10 percent in reduced use of health care ser vices. Medicare's administrative costs look better arithmetically because the denominator is higher and the numerator is lower, but the advantage is again entirely illusory—$100 in frugal care costs the private plan $16 (the previous $11 plus $5), while Medicare is spending $120 and wasting $20—$10 on fraud and $10 on overuse in addition to the $5 it spends on bill paying. Again, the worse the actual performance, the better Medicare's administrative costs appear as a percentage of total spending.","Con","Public insurance will be used excessively at greater cost","6dba03f33d17c8060013fa97c3eb20f1","9c1485514ff5d868f836d4a78419877a"
"2326","383","costs","240","Cancellation of developing world debt","the reality is that even after the debt cancellation provided to date, the world’s most impoverished nations continue to send $100 million each day to the United States government, other wealthy nations, the IMF, the World Bank, and other creditors.1 It is time to extend the promise of debt cancellation to additional countries that require it to fight extreme poverty, provided these nations can demonstrate their ability to utilize released funds well.","Pro","Rich countries will still earn off of poor countries following debt cancellation.","37fc10201d8df330bf907aa5a88f8945","e26eeb0706e18bb316b32107a3b3ea37"
"3863","383","costs","389","Death penalty","Considerable delay in carrying out the death sentence is unavoidable, given the procedural safeguards required by the courts in capital cases. Starting with empaneling the trial jury, murder trials take far longer when the death penalty is involved. Post-conviction appeals in death-penalty cases are far more frequent as well. All these factors increase the time and cost of administering criminal justice. The sobering lesson is that we can reduce such delay and costs only by abandoning the procedural safeguards and constitutional rights of suspects, defendants, and convicts, with the attendant high risk of convicting the wrong person and executing the innocent.","Con","Capital punishment costs more than life without parole","317ebe14a297d9aa995b2fd4030c9573","65b75eb0f21a31009ba956e692e30f97"
"7204","383","costs","733","Identity cards","estimates in the UK run into the billions. Not only is this taxpayers’ money which could be spent on better things, governments are also planning to make us pay for our own cards. In other words we will be charged for losing some of our freedoms. Nor do we believe that the scheme will pay for itself over time.","Con","Introducing an identity card scheme will be very costly","4cf2291a67b6471e29fbff89884615f0","91b55c41144ef93fb5bd042aad970c96"
"11017","383","costs","1210","Public health insurance option","2009 Statement by the American Nurses Association: ""A public health insurance plan would expand choices and help protect against potential economic calamity for individuals or families who are not satisfied with their current health coverage, have difficulty paying for their health care, or cannot find affordable coverage."" Indeed, health care is a leading cause of bankruptcy, which severely damages an individuals ability to engage productively in the economy. A public plan will nearly eliminate bankruptcies resulting from being uninsured, subsequently freeing individuals to productively add value in the economy.","Pro","Public insurance protects uninsured from calamity","914a5e8b5b2ed8f6e1b7c60821ccc446","c46852dc1583c877a7f8db8e5926ae94"
"11023","383","costs","1210","Public health insurance option","Benjamin Sasse, a former official at the Department of Health and Human Services: ""As the case of Medicare's anemic anti-fraud efforts painfully illustrates, less management and lower administrative costs do not necessarily mean the program is really less costly.""","Con","Low admin costs of public insurance don't mean lower overall costs","e6c20a26a3e3eade1264edabca668bd1","38bc98661f644cdfe889915a1b56036f"
"11014","383","costs","1210","Public health insurance option","government-paid insurance surely wouldn't be forking over the estimated $1.4 million per day that the health insurance industry is spending to lobby members of Congress to block competition from a government plan - and, with it, more choices for Americans. The army of lobbyists includes 350 former government staff members who - before they took the revolving door for a spin - worked for the very same committees that are writing the legislation.","Pro","Public insurance would not waste money on lobbying","1bdd6c65e8389477345ccde938d9f973","a66a7a09b9080233d92202e49453483f"
"5886","383","costs","641","Gays in the US military","Discharging troops under the Pentagon's policy on gays cost $363.8 million over 10 years, almost double what the government concluded a year ago, a private report says. [...] The report, to be released Tuesday by a University of California Blue Ribbon Commission, questioned the methodology the Government Accountability Office used when it estimated that the financial impact of the 'Don't Ask, Don't Tell' policy was at least $190.5 million. [...] 'It builds on the previous findings and paints a more complete picture of the costs,' said Rep. Marty Meehan, D-Mass., who has proposed legislation that would repeal the policy.","Pro","""Don't ask don't tell"" has been very costly in dollars","20b0910f9ce90e442b6d20f451a27d1a","7c8a09383d6011daa5562d94b372e85e"
"11015","383","costs","1210","Public health insurance option","Private insurers say a public option would have an unfair advantage in achieving this goal. Being the one public plan, it will have large economies of scale that will enable it to negotiate more favorable terms with pharmaceutical companies and other providers. But why, exactly, is this unfair? Isn't the whole point of cost containment to provide the public with healthcare on more favorable terms? If the public plan negotiates better terms -- thereby demonstrating that drug companies and other providers can meet them -- private plans could seek similar deals.","Pro","Public insurer can best negotiate down drug prices","0893aee9d6283725448d3634fc53fadb","4457497f033a2b0bf23a14839916d169"
"3860","383","costs","389","Death penalty","Opponents of the death penalty prefer to ignore the fact that they themselves are responsible for its high costs, by causing a never-ending succession of appeals.","Pro","Opponents of capital punishment are responsible for high costs.","3bc7d72a68f407b659811dc4b560df7a","3418a7bac8f2c6ef2c2044e3a763c72d"
"3864","383","costs","389","Death penalty","Capital punishment wastes resources. It squanders the time and energy of courts, prosecuting attorneys, defense counsel, juries, and courtroom and correctional personnel. It unduly burdens the system of criminal justice, and it is therefore counterproductive as an instrument for society's control of violent crime. It epitomizes the tragic inefficacy and brutality of the resort to violence rather than reason for the solution of difficult social problems.","Con","Capital punishment wastes time and energy and burdens courts","e9090a086f1ecebefc145d07e1da70c9","5ceed69cf0f1303b377e61fcb88d9122"
"6247","383","costs","656","Geoengineering","Many people will be needed to participate in the field. Jobs could be as diverse as geoengineering itself, testing methods and implicating them. And, with the economy currently in a recession, this new field could really create new jobs in a world where there are fewer every day. New jobs and innovations could lead to more new fields and more jobs.","Pro","Geoengineering will create jobs.","08a5626f22c507924b9aa9c89d6fe235","bb623cb1331f0a15e80fd7406e071057"
"3866","383","costs","389","Death penalty","No criminal wants to die and any attempt to save a persons life can not be deemed frivolous, nor inappropriate simply on account of the costs. The mass amount of appeals created are to be blamed on the judicial system not the criminal.","Con","There is no such thing as a frivolous appeal of the death penalty.","6f68661a9809809c236aca15fbfdde56","8af652cb7ed8ba2189c8a4be84fb6f28"
"13995","383","costs","1804","Withdrawing from Iraq","We should be proud that our nations, and their armed forces have risen to the challenge of rebuilding Iraq, and confident that their brave efforts will make the world both safer and freer. It is a shame that other countries have not been willing to share their part of the burden. Apart from our moral commitment to the Iraqi people and the desirability of spreading freedom, it is also in our interest to secure a stable Middle East. Our free society and open economy depends for its prosperity on international peace and stability, so all our futures are threatened if we give in to terrorism in Iraq or elsewhere.","Con","You cannot put a price on freedom and security.","d09432b6f48a93d8bab5f08dc2b7a554","197d8288fd858dac1e4286ad505e868f"
"13019","383","costs","1694","United Nations Standing Army","through avoiding the costs of refugee crises and other humanitarian disasters. These costs are both direct (through aid) and indirect (as developed nations often become the destination of illegal immigrants fleeing conflicts at home, e.g. Sri Lankans and Kurds). War also disrupts trade and thus damages the global economy, while a greater confidence that war can be avoided in future will encourage more long-term investment and thus greater prosperity. Member states providing troops for current UN missions are paid for their services, so a UN standing army would not be much more expensive that the present system.","Pro","A UN standing army would bring benefits to the world economy","8a6ed2451af14cbc6b168df3b1f46c4d","8203d344465bc1febe787bda66e32172"
"3658","383","costs","376","Crime cameras","New Orleanians have patiently waited for the Nagin administration and its contractors to deliver on promises to install up to 1,000 working crime cameras that would help convict violent offenders and reduce crime. [...] What residents have gotten instead is a program dogged by waste, technical problems and scant evidence that it's making a substantial difference in the fight against crime.","Con","Crime cameras are too costly for too few benefits","8f495f926d62a9405c28c262442a007b","626734fd702b6938f1bda34f5ca695ec"
"11009","383","costs","1210","Public health insurance option","Real health care reform that includes a new public health insurance option could adopt the kind of payment reforms that would start to “hold down long-term growth in health spending' and encourage providers to deliver care more efficiently. We know that premiums in the public option would be about 10 percent lower and that a real robust plan that piggy backs off of Medicare’s infrastructure could save us somewhere between $75 billion and $150 billion over 10 years.","Pro","Public insurance option is less costly than private insurance","592e07e66a77edb8aabf4687540c8699","050d3e4a25f4837a8575dde3941aa19d"
"3865","383","costs","389","Death penalty","Capital cases cost more on average than housing a criminal for life because criminals are motivated to make frivolous appeals that delay their execution. Why should the taxpayer pay more per criminal when they could pay less?","Con","Opponents of the death penalty are not to blame for the costs.","9c397c292759ce35766935f78b44c265","2cbfe8715af666113a795374fb685f6a"
"2442","391","competition","252","Capitalism vs socialism","As everyone knows, monopolies are often formed under capitalist systems. Corporations were first chartered with the aim of gaining a monopoly over whatever area the monarchs chartered them in. So the need to monopolize is built into the basic logic of capitalism. The giant conglomerates that dominate world trade are proof of this. On the other hand, no monopolies exist in genuine socialism so there is no transfer of wealth to the centre or the pushing out of small, local groups - two important characteristics of monopolies.","Con","Capitalism is characterized by monopolies, not competition.","9523dac8cd33a755c462bb60d2407592","98bc76905e5ccbdfb0128a6f333c1671"
"9858","391","competition","1041","Network neutrality","By framing the Net as a neutral place, we assure that it will continue to serve as what it has already been for more than ten years: a public marketplace where private enterprise of all forms can not only grow and thrive, but can do both better than it ever has anywhere, ever, before.","Pro","Net neutrality saves Internet as ideal marketplace","cbbb627d166b5f7d5886c95b44cacaad","87ae7bacd4ceed8b4409bda4cb21bf0f"
"9861","391","competition","1041","Network neutrality","Internet service providers know their customers are a fickle lot. After all, consumers have lots of choices. If a company decides to sign on more subscribers than its network can accommodate without making corresponding investments in capacity, those subscribers won't stand for having their computers seize during routine browsing and searching. They'll jump ship. Companies have no incentive to hurt one group of paying customers in favor of another.","Con","Markets force network owners to play fair and neutral","0c022af85f160476c98f878349feba2d","087671de0af7e675e72cbba362269ce6"
"6766","391","competition","701","Health insurance cooperatives","Sanjay Gupta said on Anderson Cooper 360 in August of 2009: ""looking at a lot of these historical knowledge of co-ops, unless you get scale -- hundreds of thousands of people participating -- it is hard for a co-op to compete against a private insurance company, which is why the people who are such supporters of the public option are crying foul. They are saying, look, the public option was a national option, it had scale. Hundreds of thousands if not more people. That could compete. Could a co-op even at a regional level compete?""","Con","Co-ops cannot scale to compete with insurers like public plan","38bf58521f201b0b6c6f7f493b260c92","d3e055848384483d0bb6cf6ec929d9fd"
"2693","391","competition","278","Charter schools","Leigh Dingerson, education team leader for the Center for Community Change in the District, says Louisiana school authorities have ""opened a flea market of entrepreneurial opportunism [with charter schools] that is dismantling the institution of public education in New Orleans.""","Con","Charter schools compete with and threaten public schools","68c0a4cba027efafafa9bee178910a5c","ca575839d5a41e163bf6ac1f33b5fb85"
"6762","391","competition","701","Health insurance cooperatives","Sen. Kent Conrad (D-ND), a ranking member of the Senate Finance Committee who originally proposed the co-op idea: ""I believe they're a good idea because they can provide competition to for-profit insurance companies, and one of the things we need in the system is more competition.""","Pro","Health insurance co-ops can scale to compete with private insurers","8894871ae5de03de9b5ed94c17c25d4c","6f8263cb0ce49ebbcd48a2c0660c091a"
"10967","391","competition","1210","Public health insurance option","one argument against the public option] is that the public plan will always be favored—that there is no way that Congress would let the public plan fail and would find ways to tilt the playing field in its favor, providing it with advantages not afforded private plans. However, experience with the Medicare program does not support this concern. Indications from the Medicare Advantage experience suggest that, if anything, private plans would most likely be favored over a public plan. For example, Medicare Advantage plans are paid percent more than Medicare fee-for-service in 2009 for the average beneficiary, clear evidence that traditional Medicare has not always been favored (MedPAC 2009).","Pro","Government will not favor public insurer over private insurers","4726070ae3520b9318b26d123ae43b88","c816b25f1f685ef96bf3ba98886409bb"
"2691","391","competition","278","Charter schools","schools are not mutual funds. If you pick a mutual fund, all you care about is performance. If it starts to lose money, you dump it. Schools are much more complicated. Once you pick one for your child, it’s awfully hard to switch. You arrange your life around the school’s schedule, your child makes friends. It’s more than a business relationship. It’s an emotional investment. And those ties are awfully tough to sever, even if the school’s performance is disappointing.","Con","Schools are not like businesses; can't just let bad ones die","7d5031eaa1a5ac35fe8546f13848ff2b","f32ea243d6ce187bf0b5774d90a79e7a"
"9857","391","competition","1041","Network neutrality","Without Net neutrality rules, the big telecommunications and cable providers could decide to start charging Web sites for faster delivery or prefer content providers associated with their own conglomerates. This would crush innovation and competition by giving the biggest companies the ability to nudge smaller start-ups out of view.","Pro","Net neutrality prevents anti-competitive acts by network owners","8e3d512240a8574d09fa1d29b95945c6","8473fdc183d0099ab72bdf3e6cef85f7"
"2441","391","competition","252","Capitalism vs socialism","Bill Gates: ""The Internet will help achieve 'friction free capitalism' by putting buyer and seller in direct contact and providing more information to both about each other.""","Pro","Capitalist competition continually improves with technology","77649ea2daf638f444466708f5248341","ec27a54135e6c0a528360dfd8b5a2c50"
"6769","391","competition","701","Health insurance cooperatives","cooperatives would lack the scale and authority to negotiate lower rates with drug companies and other providers, collect wide data on outcomes, or effect major change in the system.","Con","Co-ops lack scale to negotiate prices of drugs, services","01adf7adb17ff40ac52cca0cb3702289","b3f456a898adab4f24eec8a6f4a42b75"
"10972","391","competition","1210","Public health insurance option","While it is true that the private insurance industry does have some anti-competitive monopolies, conglomerations, and State boundary issues, this does not mean that a more competitive environment cannot be created. This can and should be done, but it is unnecessary to inject into the equation a public insurer.","Con","Competition in private insurance can be improved without public plan.","392503e374166fd2b33d8b0a52d99bda","137a842ce890171795a4a9587739469e"
"2686","391","competition","278","Charter schools","Charter schools add a new model into the mix, in addition to private and public schools. For both private and public schools to survive in the face of charter schools, they must improve themselves. In this sense, competition with charter schools will improve private and public schools.","Pro","Charter schools spur competition that forces all schools to improve","27a9e2f28a26ccb53ffeeb68bfef8da5","393f5ae173a9eac9fdda637b7018c766"
"10974","391","competition","1210","Public health insurance option","government-run health insurance would crater the private insurance market, forcing most Americans onto the government plan. The Lewin Group estimates 70% of people with private insurance -- 120 million Americans -- will quickly lose what they now get from private companies and be forced onto the government-run rolls as businesses decide it is more cost-effective for them to drop coverage. They'd be happy to shift some of the expense -- and all of the administration headaches -- to Washington. And once the private insurance market has been dismantled it will be gone.","Con","Public insurance would destroy private insurance industry","940c1d776640e5ea4c1eb690387d1490","c3ce515725ac4aad84f124ac9173dc7f"
"2687","391","competition","278","Charter schools","Charter schools compete with other schools for students. This creates positive movement toward fuller enrollment, including of disadvantaged students.","Pro","Charter schools stimulate competition to enroll students","2a63c4d4f0e56461680c8b6985a018f0","572a6e12b071a9425656c82102adb5e4"
"4624","391","competition","503","Education vouchers","Schools that face choice-based incentives must increase the quality of the education they provide, which causes them to seek and keep better teachers and hold bad teachers to account. If they do not do this, they will lose students and tuition, and may be forced to close. Vouchers, therefore, provide an incentive for schools to increase the quality of the education they offer, which improves student achievement and success, and generally improves the long-term economic vibrancy of a nation.","Pro","Education vouchers force schools to hire competitive teachers.","bd1ef7f59a9864da142fb418560d0c9f","1fedfc20a456b83963baa0a5308f2b29"
"10184","391","competition","1088","Outsourcing","Competition in the outsourcing market has intensified significantly. There were 34 different service providers that signed the Top 100 deals in 2005, up from 29 service providers in 2004 and 20 in 2003. Such incresed competition leads to lower prices, better quality, and greater selection. Also, greater competition spurs the reallocation of labor and capital to more profitable sectors of the economy.","Pro","Outsourcing leads to a beneficial competition.","5b4dfe58f0f916a00af1ff9a4080f336","001c8b8888e9d0be622604b5881099aa"
"2443","391","competition","252","Capitalism vs socialism","A truly socialist system is classless and everyone owns the means of production. That is hardly a state monopoly. There are no monopolies. The productive resources are owned by everyone collectively (or no-one if you like).","Con","State monopoly is not present in a socialist system.","95375bd4526966fb30d465e4518a21b2","4a380d92b54f5ae4bcb09aa61d935f2b"
"10970","391","competition","1210","Public health insurance option","A public option] does crack the door open for expanding the number of Americans who get their health insurance through the government. And this is what terrifies the insurance companies and conservatives. Their fear is that it will actually work. If the program operates well, more and more people will make the rational decision to choose it over private insurance (what we're supposed to do in a market, after all) and the insurance companies will lose customers.","Pro","Insurers/conservatives oppose public insurance because it works","f0f114388d7728aa11c18e2d2b9a7dde","1fa9163866c880a3f123a84bf1db2232"
"10185","391","competition","1088","Outsourcing","Those who favour offshoring peddle an “efficiency myth” which ignores the human cost of some market forces. Efficiencies are not necessarily passed on to end consumers. Instead, the most vulnerable people in the supply chain (typically workers but also small businesses) are forced into a viciously competitive, no-win situation. Meanwhile, consumers pay much the same price as before, perhaps for a worse product or service, while the company involved inflates its profits at their expense.","Con","Offshoring leads to ruthless competition.","481a1d9c475d6dff0b8739249773e669","76a1f43ca3769e1589f89016006edd42"
"2689","391","competition","278","Charter schools","We studied Springfield and Worcester, Massachusetts, Jersey City and Trenton, New Jersey, and the District of Columbia (D.C.), to appraise how charter schools are affecting the traditional public school system.2 We found that charter competition has not induced large changes in district-wide operations, despite the fact that a significant number of students have left district schools for charter schools. [...] This may be explained by the fact that state policies generally cushion districts from the financial effects of departing students. Demographics play a role, too. Rising total enrollments, a by-product of the 'baby boom echo,' and recent high rates of immigration, have helped districts avoid fiscal pain; some have maintained absolute enrollment (and budget) levels even as their market share has shrunk.""","Pro","Public schools are cushioned from enrollment losses to charter schools","6b9e48950e87fab1767074bfd207c693","3d7bb406c4c2f209d54f51cd844dd433"
"4623","391","competition","503","Education vouchers","Nobel Prize winning economist Milton Friedman argued for the modern concept of vouchers in the 1950s, stating that competition would improve schools and cost efficiency. They introduce competition by giving parents and students the choice to leave bad schools in favor of better schools. This compares to the far less competitive status quo situation in which students are locked into schools in their district. The argument goes that competition forces schools to act more resourcefully, creatively, and efficiently as a means of enhancing their competitiveness relative to other schools. If they do not do this, they will be less competitive, lose attendance and tuition, lose quality students and teachers, and possibly be forced to close. In short, vouchers introduce competition, which provides an incentive to increase efficiency and effectiveness.","Pro","Competition via vouchers makes schools more efficient/effective","1f073e62f552bb91573cfc09f260c9d2","93e5268b4c0bc0ff6d10e8b16f8e0d53"
"10966","391","competition","1210","Public health insurance option","Insuring that over 40 million Americans have health insurance is much more important than the ideological notion of ""fair competition"". This is not to concede that a public plan is unfair, but rather to say that the whole debate over a ""level playing field"" misses the point that this is primarily an issue about insuring millions of uninsured individuals, by whatever means possible. These individuals need health insurance more than the health care industry needs a level playing field to continue its high profits.","Pro","Progress with public plan is more important than ""competition""","e36f92cee5c09bae0d528ad9577ff20e","f0b3f7b1f9669bba10d5cc0c1e692be0"
"10963","391","competition","1210","Public health insurance option","President Barack Obama said in March of 2009: ""[Public insurance] gives consumers more choices, and it helps keep the private sector honest, because there’s some competition out there.""","Pro","Public insurance competes with private insurers, keeps them honest","2b6bfc371d8a864cf980e8596e7b8f8a","ec505a5dc3fad5d0f1206e387799b951"
